CD_NOM,CD_REF,NOM_SCIENTIFIQUE,L,T,C,HA,HE,R,N,S,Tx,MO
994834,994834,"Blitum virgatum subsp. virgatum L., 1753",9,6,7,3,5,7,7,0,4,3
159566,159566,"Brassica barrelieri (L.) Janka, 1882",8,6,6,3,3,3,7,0,5,1
86416,86416,"Brassica procumbens (Poir.) O.E.Schulz, 1916",8,8,3,5,5,5,7,0,3,2
86448,86448,"Brassica tournefortii Gouan, 1773",8,8,4,4,5,8,7,0,3,3
133225,133225,"Chenopodium album subsp. opulifolium (Schrad.ex W.D.J.Koch & Ziz) Čelak., 1871",8,7,4,3,4,7,7,0,3,3
93086,93086,"Crepis micrantha Czerep., 1964",8,8,4,3,3,8,7,0,3,2
95662,95662,"Ecballium elaterium (L.) A.Rich., 1824",7,7,4,5,5,8,7,0,2,2
133994,133994,"Ecballium elaterium var. elaterium (L.) A.Rich., 1824",7,7,4,5,5,8,7,0,2,2
97257,97257,"Erysimum repandum L., 1753",8,8,3,4,4,8,7,0,3,2
97594,97594,"Euphorbia nutans Lag., 1816",8,8,4,4,3,5,7,0,3,3
100053,100053,"Geranium divaricatum Ehrh., 1792",7,6,4,5,5,7,6,0,3,3
100702,100702,"Hackelia deflexa (Wahlenb.) Opiz, 1839",8,5,7,4,5,7,8,0,3,3
101144,101144,"Heliotropium europaeum L., 1753",7,7,4,4,4,8,6,0,3,3
101546,101546,"Hibiscus trionum L., 1753",6,8,3,5,5,6,7,0,4,3
103178,103178,"Hyoscyamus albus L., 1753",8,7,4,3,5,7,8,0,3,3
105010,105010,"Lappula squarrosa (Retz.) Dumort., 1827",8,6,6,4,4,7,7,0,3,3
105154,105154,"Lathyrus amphicarpos L., 1753",9,9,2,3,3,8,7,0,3,2
106191,106191,"Linaria micrantha (Cav.) Hoffmanns. & Link, 1813",8,8,3,4,3,8,7,0,3,2
107302,107302,"Malva punctata (L.) Alef., 1862",8,8,3,5,5,8,8,0,3,3
717304,717304,"Malva trimestris (L.) Salisb., 1796",8,8,3,5,5,8,8,0,3,3
107717,107717,"Medicago soleirolii Duby, 1828",8,8,3,4,3,3,7,0,4,1
107742,107742,"Medicago turbinata (L.) All., 1785",8,8,8,4,4,5,7,0,3,2
107917,107917,"Melilotus italicus (L.) Lam., 1779",8,8,3,3,3,7,7,0,3,2
107967,107967,"Melilotus sulcatus Desf., 1799",9,9,2,4,3,7,7,0,3,2
110103,110103,"Onobrychis aequidentata (Sm.) d'Urv., 1822",8,8,7,3,3,7,7,0,3,2
110171,110171,"Ononis breviflora DC., 1825",8,8,3,4,4,7,7,0,3,2
110241,110241,"Ononis viscosa L., 1753",8,8,3,3,3,7,7,0,3,2
138215,138215,"Ononis viscosa subsp. viscosa L., 1753",8,8,3,3,3,7,7,0,3,2
113230,113230,"Phleum subulatum (Savi) Asch. & Graebn., 1899",8,8,3,4,4,8,7,0,3,2
138729,138729,"Phleum subulatum subsp. subulatum (Savi) Asch. & Graebn., 1899",8,8,3,4,4,8,7,0,3,2
120704,120704,"Salvia viridis L., 1753",8,8,2,3,3,8,7,0,3,2
120901,120901,"Satureja hortensis L., 1753",8,8,4,3,3,8,7,0,3,2
122032,122032,"Scrophularia peregrina L., 1753",6,8,3,5,5,6,6,0,5,3
123472,123472,"Silene disticha Willd., 1809",9,9,2,4,4,8,7,0,3,2
123888,123888,"Sisymbrium runcinatum Lag. ex DC., 1821",8,8,3,4,4,6,7,0,4,3
124617,124617,"Spinacia oleracea L., 1753",7,7,5,5,5,7,8,0,3,3
125935,125935,"Tetragonia tetragonoides (Pall.) Kuntze, 1891",9,9,1,4,4,4,7,0,4,1
141910,141910,"Trifolium scabrum subsp. lucanicum (Gasp. ex Guss.) Arcang., 1894",8,8,3,3,3,8,7,0,3,2
127559,127559,"Trigonella esculenta Willd., 1809",8,8,3,3,3,7,7,0,3,2
128468,128468,"Valerianella discoidea (L.) Loisel., 1810",8,8,3,4,4,5,8,0,3,2
128470,128470,"Valerianella eriocarpa Desv., 1809",7,7,3,4,4,8,8,0,3,2
129227,129227,"Vicia macrocarpa (Moris) Bertol., 1850",8,8,3,4,4,7,7,0,3,2
129910,129910,"Visnaga daucoides Gaertn., 1788",8,8,3,3,4,7,7,0,3,3
107286,107286,"Malva nicaeensis All., 1785",7,7,4,4,5,7,7,0,3,3
107295,107295,"Malva parviflora L., 1753",7,8,3,4,5,7,7,0,3,3
119590,119590,"Rumex spinosus L., 1753",8,8,3,2,3,6,6,0,4,3
123841,123841,"Sisymbrium irio L., 1753",8,6,4,4,4,7,7,0,3,3
108391,108391,"Mesembryanthemum crystallinum L., 1753",9,8,3,6,5,7,7,4,3,1
108399,108399,"Mesembryanthemum nodiflorum L., 1753",9,8,3,6,5,7,7,4,3,1
87788,87788,"Cannabis sativa L., 1753",8,6,5,5,5,7,8,0,3,3
132533,132533,"Cannabis sativa subsp. indica (Lam.) E.Small & Cronquist, 1976",8,6,5,5,5,7,8,0,3,3
960750,960750,"Cannabis sativa subsp. sativa L., 1753",8,6,5,5,5,7,8,0,3,3
82931,82931,"Anthriscus caucalis M.Bieb., 1808",5,6,4,5,5,6,7,0,4,2
143623,143623,"Anthriscus caucalis var. caucalis M.Bieb., 1808",5,6,4,5,5,6,7,0,4,2
143624,143624,"Anthriscus caucalis var. gymnocarpa (Moris) Cannon, 1967",5,6,4,5,5,6,7,0,4,2
160519,160519,"Bupleurum virgatum Cav., 1791",6,6,5,5,4,6,7,0,4,2
87930,87930,"Cardamine hirsuta L., 1753",5,5,5,6,5,5,7,0,3,3
820093,820093,"Cardamine occulta Hornem., 1819",,,,,,,,,,
95372,95372,"Draba verna L., 1753",8,6,4,5,5,5,3,0,3,3
100045,100045,"Geranium columbinum L., 1753",6,5,5,5,5,7,7,0,3,2
100085,100085,"Geranium lucidum L., 1753",5,7,3,5,5,7,6,0,4,3
100104,100104,"Geranium molle L., 1753",6,5,5,5,5,6,6,0,4,1
100144,100144,"Geranium rotundifolium L., 1753",7,6,4,5,4,7,6,0,3,2
108522,108522,"Microthlaspi perfoliatum (L.) F.K.Mey., 1973",8,5,5,4,4,7,6,0,3,2
109084,109084,"Myosotis ramosissima Rochel, 1814",8,5,5,3,3,7,5,0,4,1
137934,137934,"Myosotis ramosissima subsp. ramosissima Rochel, 1814",8,5,5,3,3,7,5,0,4,1
117156,117156,"Ranunculus parviflorus L., 1758",7,7,3,5,5,6,6,0,2,3
718400,718400,"Ranunculus parviflorus subsp. parviflorus L., 1758",7,7,3,5,5,6,6,0,2,3
128801,128801,"Veronica arvensis L., 1753",7,5,4,5,5,6,6,0,3,3
87862,87862,"Capsella rubella Reut., 1854",7,7,4,5,5,6,6,0,3,3
89881,89881,"Centranthus calcitrapae (L.) Dufr., 1811",5,8,4,3,4,7,5,0,4,2
90344,90344,"Chaerophyllum nodosum (L.) Crantz, 1767",7,8,3,5,4,7,7,0,3,3
93129,93129,"Crepis sancta (L.) Bornm., 1913",6,7,4,4,4,6,6,0,3,2
100132,100132,"Geranium purpureum Vill., 1786",7,7,3,4,4,6,6,0,4,2
109099,109099,"Myosotis speluncicola (Schott ex Boiss.) Rouy, 1881",7,8,3,4,4,6,5,0,3,3
122243,122243,"Sedum rubens L., 1753",7,8,3,3,3,5,3,0,4,4
718784,718784,"Stellaria neglecta var. cupaniana (Jord. & Fourr.) B.Bock, 2012",7,8,3,4,4,7,5,0,3,3
128842,128842,"Veronica cymbalaria Bodard, 1798",8,7,4,5,5,5,7,0,3,3
100133,100133,"Geranium pusillum L., 1759",7,6,5,5,5,6,7,0,3,3
108689,108689,"Moehringia pentandra J.Gay, 1832",4,8,3,4,5,6,6,0,3,3
83422,83422,"Arabis verna (L.) W.T.Aiton, 1812",6,8,3,4,4,7,6,0,3,3
87636,87636,"Campanula erinus L., 1753",8,8,3,3,4,8,5,0,2,2
97609,97609,"Euphorbia peplus L., 1753",8,6,3,5,4,7,7,0,3,2
99077,99077,"Fumaria flabellata Gasp., 1842",8,6,3,5,4,8,7,0,3,2
99479,99479,"Galium murale (L.) All., 1785",6,8,3,3,4,7,7,0,3,3
108357,108357,"Mercurialis huetii Hanry, 1864",6,8,3,5,4,8,8,0,3,2
112411,112411,"Parietaria lusitanica L., 1753",6,8,3,5,4,8,8,0,4,2
138601,138601,"Parietaria lusitanica subsp. lusitanica L., 1753",6,8,3,5,4,8,8,0,4,2
119461,119461,"Rumex bucephalophorus L., 1753",8,8,3,4,4,9,6,0,3,2
140353,140353,"Rumex bucephalophorus subsp. bucephalophorus L., 1753",8,8,3,4,4,9,6,0,3,2
126268,126268,"Theligonum cynocrambe L., 1753",7,8,3,4,4,8,7,0,4,3
128285,128285,"Urtica membranacea Poir., 1798",7,8,3,4,5,8,8,0,3,3
128367,128367,"Valantia muralis L., 1753",8,8,3,4,4,8,6,0,3,3
128479,128479,"Valerianella microcarpa Loisel., 1810",7,7,4,5,4,8,6,0,3,3
90017,90017,"Cerastium glomeratum Thuill., 1799",7,5,5,5,6,5,6,0,3,3
108996,108996,"Myosotis arvensis (L.) Hill, 1764",6,4,5,5,5,5,6,0,3,3
87442,87442,"Calepina irregularis (Asso) Thell., 1905",7,7,4,4,4,8,5,0,4,3
90178,90178,"Ceratocapnos claviculata (L.) Lidén, 1984",5,6,3,6,5,3,6,0,4,4
95337,95337,"Draba muralis L., 1753",6,7,3,4,4,8,5,0,3,2
97963,97963,"Fallopia dumetorum (L.) Holub, 1971",6,6,4,5,5,6,7,0,3,2
97967,97967,"Fallopia x convolvuloides (Broegger) Holub, 1971",6,6,4,5,5,6,7,0,3,2
122140,122140,"Sedum cepaea L., 1753",5,6,4,5,5,5,5,0,4,3
946461,946461,"Stellaria ruderalis M.Lepší, P.Lepší, Z.Kaplan & P.Koutecký, 2019",5,7,4,6,5,7,6,0,3,3
1003758,1003758,"Veronica triloba (Opiz) Opiz, 1826",8,7,4,4,4,6,6,0,3,3
91848,91848,"Claytonia perfoliata Donn ex Willd., 1798",5,6,2,4,4,7,7,0,4,2
92038,92038,"Cochlearia danica L., 1753",8,4,3,6,5,7,5,5,4,1
125023,125023,"Stellaria pallida (Dumort.) Piré, 1863",7,5,2,5,4,6,5,1,4,1
83272,83272,"Arabidopsis thaliana (L.) Heynh., 1842",6,6,5,5,4,4,5,0,4,3
128476,128476,"Valerianella locusta (L.) Laterr., 1821",6,5,4,6,5,7,6,0,3,3
99334,99334,"Galeopsis tetrahit L., 1753",5,5,5,5,5,5,7,0,3,4
99373,99373,"Galium aparine L., 1753",6,5,5,5,5,5,8,0,3,3
100142,100142,"Geranium robertianum L., 1753",4,5,5,6,5,5,7,0,3,3
135069,135069,"Geranium robertianum subsp. robertianum L., 1753",4,5,5,6,5,5,7,0,3,3
106754,106754,"Lunaria annua L., 1753",5,5,6,6,6,5,7,0,2,3
109831,109831,"Odontites glutinosus (M.Bieb.) Benth., 1846",8,6,7,4,4,8,3,0,3,3
122726,122726,"Senecio sylvaticus L., 1753",7,6,5,5,5,5,7,0,3,4
128012,128012,"Turritis glabra L., 1753",6,4,5,5,5,8,5,0,3,3
611902,611902,"Aethusa cynapium subsp. elata (Friedl. ex Hoffm.) Schoebl. & G.Martens, 1834",6,6,4,5,5,7,7,0,3,3
81295,81295,"Alliaria petiolata (M.Bieb.) Cavara & Grande, 1913",4,5,5,6,5,7,8,0,3,3
82492,82492,"Androsace chaixii Gren., 1853",4,6,3,4,5,4,4,0,3,4
90356,90356,"Chaerophyllum temulum L., 1753",5,5,5,6,5,7,8,0,2,3
92237,92237,"Conium maculatum L., 1753",7,6,5,5,5,6,7,0,4,3
612445,612445,"Conium maculatum var. maculatum L., 1753",7,6,5,5,5,6,7,0,4,3
621306,621306,"Conium maculatum var. viride DC., 1830",7,6,5,5,5,6,7,0,4,3
93830,93830,"Cynoglossum germanicum Jacq., 1767",6,6,5,5,5,8,8,0,4,3
99277,99277,"Galeopsis bifida Boenn., 1824",6,5,5,6,5,6,6,0,4,3
100033,100033,"Geranium bohemicum L., 1756",6,3,6,5,5,7,6,0,3,3
103557,103557,"Impatiens parviflora DC., 1824",3,6,5,7,5,7,7,0,1,3
610995,610995,"Lactuca muralis (L.) Gaertn., 1791",5,6,4,6,5,7,6,0,3,3
105017,105017,"Lapsana communis L., 1753",4,5,5,6,5,7,7,0,2,3
137096,137096,"Lapsana communis subsp. communis L., 1753",4,5,5,6,5,7,7,0,2,3
137097,137097,"Lapsana communis subsp. intermedia (M.Bieb.) Hayek, 1931",5,4,4,6,5,7,7,0,3,3
108698,108698,"Moehringia trinervia (L.) Clairv., 1811",4,5,4,6,5,6,6,0,3,4
122060,122060,"Scrophularia vernalis L., 1753",5,6,4,5,5,7,6,0,2,3
122819,122819,"Serapias neglecta De Not., 1844",5,7,4,6,5,7,6,0,3,3
123773,123773,"Sison amomum L., 1753",8,7,4,4,4,8,7,0,3,2
129016,129016,"Veronica sublobata M.A.Fisch., 1967",4,6,5,6,5,7,6,0,3,2
129203,129203,"Vicia laeta Ces., 1838",4,6,3,4,4,4,5,0,4,4
129340,129340,"Vicia villosa Roth, 1793",7,5,5,5,4,5,5,0,3,2
103543,103543,"Impatiens balfourii Hook.f., 1903",5,6,5,8,7,7,7,0,1,8
103545,103545,"Impatiens capensis Meerb., 1775",5,6,5,8,7,7,7,0,1,8
103547,103547,"Impatiens glandulifera Royle, 1833",5,6,4,9,8,7,7,0,1,8
103553,103553,"Impatiens noli-tangere L., 1753",4,5,5,8,7,7,6,0,1,8
89489,89489,"Cenchrus longispinus (Hack.) Fernald, 1943",8,8,2,4,3,7,7,1,4,1
90470,90470,"Chamaemelum nobile (L.) All., 1785",8,6,3,5,5,4,4,0,5,4
96614,96614,"Eragrostis multicaulis Steud., 1854",7,5,4,6,7,6,7,1,3,2
97527,97527,"Euphorbia glyptosperma Engelm., 1859",8,7,4,5,5,6,7,0,3,2
105615,105615,"Lepidium didymum L., 1767",9,6,5,3,5,6,6,0,3,2
108736,108736,"Mollugo verticillata L., 1753",8,6,2,8,9,6,6,2,5,3
114114,114114,"Poa annua L., 1753",7,5,5,4,5,5,8,1,3,3
788980,788980,"Poa annua subsp. annua L., 1753",7,5,5,4,5,5,8,1,3,3
162353,162353,"Poa annua var. annua L., 1753",7,5,5,4,5,5,8,1,3,3
139089,139089,"Polygonum aviculare subsp. depressum (Meisn.) Arcang., 1882",8,5,5,4,5,5,8,0,3,3
124214,124214,"Soliva sessilis Ruiz & Pav., 1794",8,7,4,4,4,5,8,0,4,1
611622,611622,"Triphysaria pusilla (Benth.) T.I.Chuang & Heckard, 1991",,,,,,,,,,
119780,119780,"Sagina apetala Ard., 1763",7,6,4,4,5,4,5,0,3,4
140410,140410,"Sagina apetala subsp. apetala Ard., 1763",7,6,4,4,5,4,5,0,3,4
124578,124578,"Spergularia rubra (L.) J.Presl & C.Presl, 1819",7,5,5,4,5,3,4,0,4,4
97543,97543,"Euphorbia humifusa Willd., 1814",9,7,4,3,4,7,5,0,4,4
97571,97571,"Euphorbia maculata L., 1753",9,7,4,3,4,7,5,0,4,4
105658,105658,"Lepidium perfoliatum L., 1753",8,6,8,3,5,6,5,2,3,3
105671,105671,"Lepidium ruderale L., 1753",9,6,3,3,4,6,6,0,3,3
107446,107446,"Matricaria discoidea DC., 1838",8,5,5,4,5,6,8,0,3,3
111876,111876,"Oxalis corniculata L., 1753",7,8,3,4,4,6,6,0,4,3
455754,455754,"Oxalis corniculata subsp. corniculata L., 1753",7,8,3,4,4,6,6,0,4,3
138497,138497,"Oxalis corniculata subsp. purpurea (Parl.) Arcang., 1882",7,8,3,4,4,6,6,0,4,3
984396,984396,"Lepidium coronopus (L.) Al-Shehbaz, 2004",7,5,5,4,5,5,7,1,4,3
114861,114861,"Polygonum rurivagum Jord. ex Boreau, 1857",7,7,4,4,5,7,7,0,3,3
121860,121860,"Sclerochloa dura (L.) P.Beauv., 1812",9,8,3,3,4,7,5,1,3,3
95965,95965,"Eleusine indica (L.) Gaertn., 1788",9,8,3,3,4,6,7,0,4,3
95975,95975,"Eleusine tristachya (Lam.) Lam., 1792",8,7,4,4,4,6,7,0,5,3
107606,107606,"Medicago doliata Carmign., 1810",8,8,3,3,4,7,6,0,3,3
114247,114247,"Poa infirma Kunth, 1816",8,7,3,3,4,7,5,0,4,3
114517,114517,"Polycarpon tetraphyllum (L.) L., 1759",9,7,4,3,3,5,6,0,3,2
611920,611920,"Polycarpon tetraphyllum subsp. alsinifolium (Biv.) Ball, 1877",9,9,4,3,3,5,6,0,3,2
139033,139033,"Polycarpon tetraphyllum subsp. tetraphyllum (L.) L., 1759",9,7,4,3,3,5,6,0,3,2
124574,124574,"Spergularia nicaeensis Sarato ex Burnat, 1892",7,8,4,4,4,5,5,0,4,3
127500,127500,"Trifolium suffocatum L., 1771",8,7,3,4,4,5,6,0,3,3
97477,97477,"Euphorbia chamaesyce L., 1753",8,8,3,3,3,7,4,0,4,3
97623,97623,"Euphorbia prostrata Aiton, 1789",8,8,3,3,3,7,5,0,4,3
90483,90483,"Chamaenerion angustifolium (L.) Scop., 1771",5,5,5,5,5,4,7,0,3,4
1019289,1019289,"Chamaenerion angustifolium subsp. angustifolium (L.) Scop., 1771",5,5,5,5,5,4,7,0,3,4
122675,122675,"Senecio ovatus (G.Gaertn., B.Mey. & Scherb.) Willd., 1803",5,4,6,5,5,5,6,0,3,4
140980,140980,"Senecio ovatus subsp. ovatus (G.Gaertn., B.Mey. & Scherb.) Willd., 1803",5,4,6,5,5,5,6,0,3,4
128768,128768,"Verbesina alternifolia (L.) Britton ex Kearney, 1893",7,6,8,5,5,5,7,0,3,2
84338,84338,"Asphodelus albus Mill., 1768",7,7,3,5,5,3,4,0,3,4
131776,131776,"Asphodelus albus subsp. albus Mill., 1768",7,7,3,5,5,3,4,0,3,4
131782,131782,"Asphodelus albus subsp. occidentalis (Jord.) Z.Dí­az & Valdés, 1996",7,7,3,6,5,4,4,0,3,4
718311,718311,"Asphodelus macrocarpus subsp. arrondeaui (J.Lloyd) Rivas Mart., 2002",7,6,2,7,5,5,4,0,3,4
87620,87620,"Campanula cervicaria L., 1753",6,6,5,4,5,8,4,0,3,2
94959,94959,"Digitalis purpurea L., 1753",6,6,3,6,5,3,6,0,4,4
762153,762153,"Digitalis purpurea subsp. purpurea L., 1753",6,6,3,6,5,3,6,0,4,4
110064,110064,"Omalotheca sylvatica (L.) Sch.Bip. & F.W.Schultz, 1861",7,5,5,5,5,4,5,0,3,4
97544,97544,"Euphorbia hyberna L., 1753",5,3,3,7,5,4,5,0,3,4
97550,97550,"Euphorbia insularis Boiss., 1860",5,3,3,7,5,4,5,0,3,4
101677,101677,"Hieracium aurigeranum Loret & Timb.-Lagr., 1858",,,,,,,,,,
101712,101712,"Hieracium bifrons Arv.-Touv., 1873",6,5,7,3,3,5,5,0,3,4
101840,101840,"Hieracium compositum Lapeyr., 1813",6,3,4,6,5,4,4,0,3,4
101899,101899,"Hieracium dermophyllum Arv.-Touv. & Briq., 1901",,,,,,,,,,
102083,102083,"Hieracium inuloides Tausch, 1837",6,3,4,6,5,4,4,0,3,4
102182,102182,"Hieracium lycopifolium Froel., 1838",6,3,4,6,5,4,4,0,3,4
717251,717251,"Hieracium nigratum (Murr & Zahn) Prain, 1913",,,,,,,,,,
102340,102340,"Hieracium petryanum Zahn, 1923",,,,,,,,,,
102364,102364,"Hieracium plecophyllum Arv.-Touv. & Gaut., 1894",,,,,,,,,,
102447,102447,"Hieracium ramosissimum Schleich. ex Hegetschw., 1831",6,3,4,6,5,4,4,0,3,4
102449,102449,"Hieracium rapunculoides Arv.-Touv., 1876",6,3,4,6,5,4,4,0,3,4
102643,102643,"Hieracium thapsifolium Arv.-Touv., 1873",6,3,4,6,5,4,4,0,3,4
619653,619653,"Hieracium translucens Arv.-Touv., 1888",,,,,,,,,,
102674,102674,"Hieracium umbrosum Jord., 1848",6,3,4,6,5,4,4,0,3,4
105177,105177,"Lathyrus cirrhosus Ser., 1825",6,3,3,6,5,4,4,0,3,4
137521,137521,"Luzula sylvatica subsp. sieberi (Tausch) K.Richt., 1890",5,3,3,7,5,2,3,0,4,5
109528,109528,"Nepeta latifolia DC., 1805",6,3,3,6,5,4,3,0,3,4
112293,112293,"Papaver cambricum L., 1753",6,3,3,7,5,4,3,0,3,4
115813,115813,"Prenanthes purpurea L., 1753",5,3,5,7,5,4,5,0,3,5
122563,122563,"Senecio cacaliaster Lam., 1779",6,3,3,7,5,4,5,0,2,4
140979,140979,"Senecio ovatus subsp. alpestris (Gaudin) Herborg, 1987",6,3,5,6,5,4,5,0,2,4
128428,128428,"Valeriana pyrenaica L., 1753",6,3,4,7,5,5,4,0,3,4
116265,116265,"Pteridium aquilinum (L.) Kuhn, 1879",6,5,4,5,5,3,5,0,4,5
139468,139468,"Pteridium aquilinum subsp. aquilinum (L.) Kuhn, 1879",6,5,4,5,5,3,5,0,4,5
83503,83503,"Arctium nemorosum Lej., 1833",6,5,5,5,5,7,8,0,3,2
85152,85152,"Atropa bella-donna L., 1753",6,5,5,5,5,8,7,0,3,2
86511,86511,"Bromopsis benekenii (Lange) Holub, 1973",5,6,4,5,5,7,6,0,3,2
86514,86514,"Bromopsis ramosa (Huds.) Holub, 1973",6,6,3,6,5,7,6,0,3,2
718321,718321,"Bromopsis ramosa subsp. ramosa (Huds.) Holub, 1973",6,6,3,6,5,7,6,0,3,2
113418,113418,"Phytolacca americana L., 1753",6,6,4,6,5,7,7,0,2,2
127865,127865,"Trochiscanthes nodiflora (All.) W.D.J.Koch, 1824",5,3,7,5,5,7,6,0,3,2
128615,128615,"Verbascum nigrum L., 1753",6,5,5,5,5,7,7,0,3,2
142096,142096,"Verbascum nigrum subsp. nigrum L., 1753",6,5,5,5,5,7,7,0,3,2
142108,142108,"Verbascum thapsus subsp. montanum (Schrad.) Bonnier & Layens, 1894",6,5,6,5,5,7,7,0,3,2
966553,966553,"Rubus acridentulus P.J.Moell. ex Boulay, 1867",,,,,,,,,,
717457,717457,"Rubus ambulans Matzk., 2004",,,,,,,,,,
118948,118948,"Rubus andegavensis Bouvet, 1903",,,,,,,,,,
717460,717460,"Rubus austroslovacus Trívn., 2005",,,,,,,,,,
nc,nc,"Rubus bracteosus Weihe ex Lej. & Courtois, 1831",,,,,,,,,,
1039339,1039339,"Rubus caesarius D.E.Allen, 1994",,,,,,,,,,
1039377,1039377,"Rubus campaniensis Winkel ex A.Beek, 1998",,,,,,,,,,
717464,717464,"Rubus cavatifolius P.J.MÃ¼ll. ex Boulay, 1868",,,,,,,,,,
119023,119023,"Rubus collicola Sudre, 1899",,,,,,,,,,
119045,119045,"Rubus dejonghii Beek, 1988",,,,,,,,,,
966592,966592,"Rubus derasifolius Sudre, 1905",,,,,,,,,,
717469,717469,"Rubus devitatus Matzk., 2006",,,,,,,,,,
717470,717470,"Rubus distractus P.J.MÃ¼ll. ex Wirtg., 1860",8,4,6,5,5,4,4,0,4,4
119066,119066,"Rubus elongatifolius Boulay & Gillot, 1881",,,,,,,,,,
119071,119071,"Rubus erythradenes P.J.MÃ¼ll., 1861",,,,,,,,,,
119075,119075,"Rubus evagatus Sudre, 1902",,,,,,,,,,
788906,788906,"Rubus flaccidifolius P.J.Müll., 1861",,,,,,,,,,
1039226,1039226,"Rubus gneissogenes Sudre, 1902",,,,,,,,,,
119117,119117,"Rubus gratiosus P.J.Müll. & Lefèvre, 1859",,,,,,,,,,
119119,119119,"Rubus gravetii (N.Boulay ex Sudre) W.C.R.Watson, 1946",7,5,3,5,5,5,5,0,4,4
966596,966596,"Rubus hebecarpos P.J.Müll., 1861",,,,,,,,,,
717478,717478,"Rubus hebes Boulay & Lucand, 1878",,,,,,,,,,
119135,119135,"Rubus holerythros Focke, 1893",,,,,,,,,,
810884,810884,"Rubus horrefactus P.J.Müll. & Lefèvre, 1859",,,,,,,,,,
119136,119136,"Rubus horridicaulis P.J.Müll., 1861",,,,,,,,,,
119149,119149,"Rubus idaeus L., 1753",5,5,5,6,6,5,6,0,2,4
718404,718404,"Rubus idaeus subsp. idaeus L., 1753",5,5,5,6,6,5,6,0,2,4
717483,717483,"Rubus ignoratus H.E.Weber, 1986",7,4,4,5,5,4,5,0,4,4
nc,nc,"Rubus infrarugosus (Sudre) Prain, 1921",,,,,,,,,,
119158,119158,"Rubus insolatus P.J.Müll., 1858",,,,,,,,,,
810943,810943,"Rubus intensior Edees, 1980",,,,,,,,,,
1039225,1039225,"Rubus iricus W.M.Rogers, 1896",,,,,,,,,,
1039343,1039343,"Rubus lanaticaulis Edees & A.Newton, 1978",,,,,,,,,,
nc,nc,"Rubus laxiflorus P.J.Müll. & Lefèvre in P.J.Müll., 1859",,,,,,,,,,
nc,nc,"Rubus libertianus Weihe ex Lejeune & Courtois, 1831",,,,,,,,,,
1039375,1039375,"Rubus longithyrsiger Lees ex Focke, 1885",,,,,,,,,,
nc,nc,"Rubus microdontus P.J.Müll. & Lefèvre in P.J.Müll., 1859",,,,,,,,,,
717492,717492,"Rubus morvennicus Gillot ex Rouy & E.G.Camus, 1900",,,,,,,,,,
119223,119223,"Rubus mucronipetalus P.J.Moell., 1861",,,,,,,,,,
119228,119228,"Rubus multifidus Boulay & Malbr. ex Lefèvre, 1877",,,,,,,,,,
1039385,1039385,"Rubus muridens A.Beek, 1997",,,,,,,,,,
1039386,1039386,"Rubus naldrettii (J.W.White) W.C.R.Watson, 1946",,,,,,,,,,
717495,717495,"Rubus negatus A.Beek, 2005",,,,,,,,,,
966600,966600,"Rubus ninckii Sudre, 1907",,,,,,,,,,
966602,966602,"Rubus oblongifrons (Sudre) Bouvet, 1911",,,,,,,,,,
119244,119244,"Rubus offensus P.J.Moell., 1861",,,,,,,,,,
119251,119251,"Rubus orbifolius Lefèvre ex Boulay, 1879",,,,,,,,,,
810887,810887,"Rubus orthostachyoides H.E.Weber, 1986",8,7,6,5,5,7,6,0,3,2
788863,788863,"Rubus pallidicaulis Boulay & J.B.Cornet, 1881",,,,,,,,,,
nc,nc,"Rubus perplexus P.J.Müll. ex Wirtg., 1862",,,,,,,,,,
810869,810869,"Rubus pervagus Sudre, 1902",,,,,,,,,,
nc,nc,"Rubus phyllophorus Lefèvre & P.J.Müll. in P.J.Müll., 1859",,,,,,,,,,
717503,717503,"Rubus picearum (A.Beek) A.Beek, 1984",,,,,,,,,,
nc,nc,"Rubus postumus A.Beek & D.P.Mercier, 2023",,,,,,,,,,
119287,119287,"Rubus pseudogravetii Sudre, 1910",,,,,,,,,,
nc,nc,"Rubus radulicaulis Sudre, 1904",,,,,,,,,,
1039222,1039222,"Rubus ramosus A.Bloxam ex Briggs, 1871",,,,,,,,,,
119304,119304,"Rubus rivularis P.J.Moell. & Wirtg., 1859",,,,,,,,,,
1039391,1039391,"Rubus scabripes Genev., 1860",,,,,,,,,,
611519,611519,"Rubus sempernitens D.E.Allen & Margetts, 1998",,,,,,,,,,
119342,119342,"Rubus spinulatus Boulay, 1895",,,,,,,,,,
nc,nc,"Rubus subaculeatus Gand., 1884",,,,,,,,,,
788909,788909,"Rubus subinermoides Druce, 1928",,,,,,,,,,
1039393,1039393,"Rubus tamarensis A.Newton, 1982",,,,,,,,,,
810897,810897,"Rubus tarnensis Sudre, 1899",,,,,,,,,,
717515,717515,"Rubus tauni Schnedler & H.Grossh., 1997",7,5,7,5,5,5,5,0,4,4
119359,119359,"Rubus tereticaulis P.J.Müll., 1858",7,5,4,5,5,5,5,0,4,4
1039363,1039363,"Rubus thurstonii Rilstone, 1950",,,,,,,,,,
717864,717864,"Rubus thyrsigeriformis (Sudre) D.E.Allen, 1989",,,,,,,,,,
717516,717516,"Rubus transvestitus Matzk., 1995",,,,,,,,,,
119375,119375,"Rubus uncinatus P.J.Müll., 1858",,,,,,,,,,
